PSCGuid,CodeDescription,Code,Level1,Level1Category,Level2,Level2Category
{E4278EA6-D082-4FFE-9977-7B984BFDAD79},K037 MODIFICATION OF EQUIPMENT- AGRICULTURAL MACHINERY AND EQUIPMENT,K037,5,Industrial Products & Services,,Industrial Products Install / Maintenance / Repair
{AD762B53-60E1-418E-85B1-7BA20C2D4745},"K038 (MODIFICATION OF EQUIPMENT- CONSTRUCTION, MINING, EXCAVATING, AND HIGHWAY MAINTENANCE EQUIPMENT)",K038,5,Industrial Products & Services,5.5,Industrial Products Install / Maintenance / Repair
{EF8B06A0-8B67-4A3C-A69E-7BAA45D10051},K039 (MODIFICATION OF EQUIPMENT- MATERIALS HANDLING EQUIPMENT),K039,5,Industrial Products & Services,5.5,Industrial Products Install / Maintenance / Repair
{C7C2C329-10E1-4C9F-AFCD-7BAE62FA5549},"K040 (MODIFICATION OF EQUIPMENT- ROPE, CABLE, CHAIN, AND FITTINGS)",K040,5,Industrial Products & Services,5.5,Industrial Products Install / Maintenance / Repair
{1203D0B5-3F99-4074-987F-7BB945BDE803},"K041 (MODIFICATION OF EQUIPMENT- REFRIGERATION, AIR CONDITIONING, AND AIR CIRCULATING EQUIPMENT)",K041,4,Facilities & Construction,4.4,Facility Related Services
{793D54FC-27B7-4A05-9E25-7BF09EC5F23F},K042 (MODIFICATION OF EQUIPMENT- FIRE FIGHTING/RESCUE/SAFETY EQUIPMENT; ENVIRON PROTECT EQUIPMENT/MATLS),K042,5,Industrial Products & Services,5.5,Industrial Products Install / Maintenance / Repair
{F30D3428-703C-479B-9109-7BF1C87938D4},K043 (MODIFICATION OF EQUIPMENT- PUMPS AND COMPRESSORS),K043,18,Equipment Related Services,18.2,Equipment Modification
{A35C25A6-4B55-48CC-A8C8-7C0FC2684486},"K044 (MODIFICATION OF EQUIPMENT- FURNACE, STEAM PLANT, AND DRYING EQUIPMENT; NUCLEAR REACTORS)",K044,18,Equipment Related Services,18.2,Equipment Modification
{EDF5554E-C679-4261-9CA9-7C129D87348E},"K045 (MODIFICATION OF EQUIPMENT- PLUMBING, HEATING, AND WASTE DISPOSAL EQUIPMENT)",K045,5,Industrial Products & Services,5.5,Industrial Products Install / Maintenance / Repair
{EA68B70B-B1C7-4A40-9879-7C2242E4DFED},K046 (MODIFICATION OF EQUIPMENT- WATER PURIFICATION AND SEWAGE TREATMENT EQUIPMENT),K046,18,Equipment Related Services,18.2,Equipment Modification
{9D1F11AC-836A-496D-8B1E-7C22E1E01439},"K047 (MODIFICATION OF EQUIPMENT- PIPE, TUBING, HOSE, AND FITTINGS)",K047,18,Equipment Related Services,18.2,Equipment Modification
{10E1C68C-DBD9-4F2E-9E2A-7C3F57DE1490},K048 (MODIFICATION OF EQUIPMENT- VALVES),K048,18,Equipment Related Services,18.2,Equipment Modification
{EF4FA0AB-60CA-4147-8BBC-7C5898291073},K049 (MODIFICATION OF EQUIPMENT- MAINTENANCE AND REPAIR SHOP EQUIPMENT),K049,5,Industrial Products & Services,5.5,Industrial Products Install / Maintenance / Repair
{87D4CBC6-F542-44CB-92A5-7C6A4DBD4E93},K051 (MODIFICATION OF EQUIPMENT- HAND TOOLS),K051,5,Industrial Products & Services,5.5,Industrial Products Install / Maintenance / Repair
{775FA40A-4ECC-43CA-B407-7C8C4A2F303B},K052 (MODIFICATION OF EQUIPMENT- MEASURING TOOLS),K052,5,Industrial Products & Services,5.5,Industrial Products Install / Maintenance / Repair
{20E721D6-89A2-4559-BD37-7CA3C6512877},K053 (MODIFICATION OF EQUIPMENT- HARDWARE AND ABRASIVES),K053,18,Equipment Related Services,18.2,Equipment Modification
{083C56D4-1350-41AD-B18B-7CC0834AE94E},K054 (MODIFICATION OF EQUIPMENT- PREFABRICATED STRUCTURES AND SCAFFOLDING),K054,4,Facilities & Construction,4.1,Construction Related Materials
{1B03880B-D58B-406E-94D2-7CC49477A594},"K055 MODIFICATION OF EQUIPMENT- LUMBER, MILLWORK, PLYWOOD, AND VENEER",K055,5,Industrial Products & Services,,Industrial Products Install / Maintenance / Repair
{37CEA53A-073E-4241-8F04-7CC6D14C405B},K056 (MODIFICATION OF EQUIPMENT- CONSTRUCTION AND BUILDING MATERIALS),K056,5,Industrial Products & Services,5.5,Industrial Products Install / Maintenance / Repair
{CA8A8F30-9E17-4F09-8461-7CCABDCF4CE5},"K058 (MODIFICATION OF EQUIPMENT- COMMUNICATION, DETECTION, AND COHERENT RADIATION EQUIPMENT)",K058,19,Electronic & Communication Services,19.1,Equipment Maintenance
{86AE8AB3-D6B1-42A5-B8D2-7CD87F4E5723},K059 (MODIFICATION OF EQUIPMENT- ELECTRICAL AND ELECTRONIC EQUIPMENT COMPONENTS),K059,4,Facilities & Construction,4.4,Facility Related Services
{E6DB4F29-C7D6-4396-A247-7CDB42BB847A},"K060 (MODIFICATION OF EQUIPMENT- FIBER OPTICS MATERIALS, COMPONENTS, ASSEMBLIES, AND ACCESSORIES)",K060,1,IT,1.5,IT Outsourcing
{3E7D9408-F1A3-40D3-B068-7CE2779F8FA3},K061 (MODIFICATION OF EQUIPMENT- ELECTRIC WIRE AND POWER DISTRIBUTION EQUIPMENT),K061,19,Electronic & Communication Services,19.1,Equipment Maintenance
{E427C7DA-953C-4A0A-A8D3-7D0503C8987A},K062 (MODIFICATION OF EQUIPMENT- LIGHTING FIXTURES AND LAMPS),K062,5,Industrial Products & Services,5.5,Industrial Products Install / Maintenance / Repair
{BE95B1DD-67EB-4178-93EA-7D2DC75C292D},"K063 (MODIFICATION OF EQUIPMENT- ALARM, SIGNAL, AND SECURITY DETECTION SYSTEMS)",K063,3,Security and Protection,3.3,Security Services
{AC9A25EB-913D-4A31-89D3-7D3CADA4C3B5},"K065 (MODIFICATION OF EQUIPMENT- MEDICAL, DENTAL, AND VETERINARY EQUIPMENT AND SUPPLIES)",K065,10,Medical,10.2,Medical Equipment and Accessories and Supplies
{8FD283E0-BE0F-4A06-8B9A-7D48D30132D0},K066 (MODIFICATION OF EQUIPMENT- INSTRUMENTS AND LABORATORY EQUIPMENT),K066,5,Industrial Products & Services,5.5,Industrial Products Install / Maintenance / Repair
{28EE7241-ED52-495B-9216-7D562BF39CD7},K067 (MODIFICATION OF EQUIPMENT- PHOTOGRAPHIC EQUIPMENT),K067,5,Industrial Products & Services,5.5,Industrial Products Install / Maintenance / Repair
{6767C669-E081-494C-8566-7D59286F056B},K068 (MODIFICATION OF EQUIPMENT- CHEMICALS AND CHEMICAL PRODUCTS),K068,18,Equipment Related Services,18.2,Equipment Modification
{29FFC37C-52DF-42DF-90B9-7D61BF7BFF3B},K069 (MODIFICATION OF EQUIPMENT- TRAINING AIDS AND DEVICES),K069,18,Equipment Related Services,18.2,Equipment Modification
{6AADEEBF-583F-4702-90C9-7DBE1E2703DC},K070 (MODIFICATION OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT),K070,1,IT,1.5,IT Outsourcing
{689DED1C-22C0-410B-B8A2-7DBE95808B16},K071 (MODIFICATION OF EQUIPMENT- FURNITURE),K071,6,Office Management,6.3,Furniture
{38D53CD0-51E9-4EED-AF5A-7DBEFE1702DA},K072 (MODIFICATION OF EQUIPMENT- HOUSEHOLD AND COMMERCIAL FURNISHINGS AND APPLIANCES),K072,6,Office Management,6.3,Furniture
{77EECA43-9408-45CD-B081-7DC3DA32BB44},K073 MODIFICATION OF EQUIPMENT- FOOD PREPARATION AND SERVING EQUIPMENT,K073,5,Industrial Products & Services,,Industrial Products Install / Maintenance / Repair
{54E93D07-8FBF-4F06-BB24-7DE3A9FC35C6},"K074 (MODIFICATION OF EQUIPMENT- OFFICE MACHINES, TEXT PROCESSING SYSTEMS, AND VISIBLE RECORD EQUIPMENT)",K074,6,Office Management,6.2,Office Management Services
{1B9A26A3-1F88-4299-956F-7DF61088CBD7},K075 (MODIFICATION OF EQUIPMENT- OFFICE SUPPLIES AND DEVICES),K075,6,Office Management,6.2,Office Management Services
{421A8724-D383-4613-862E-7DFFCBFA48C5},"K076 (MODIFICATION OF EQUIPMENT- BOOKS, MAPS, AND OTHER PUBLICATIONS)",K076,6,Office Management,6.2,Office Management Services
{8CBCA9EE-A898-460F-B6D1-7E0659C45AAC},K077 MODIFICATION OF EQUIPMENT- MUSICAL INST/PHONOGRAPH/HOME RADIO,K077,5,Industrial Products & Services,,Industrial Products Install / Maintenance / Repair
{A0093B99-5224-43BA-8AD6-7E1633D7E48C},K078 (MODIFICATION OF EQUIPMENT- RECREATIONAL AND ATHLETIC EQUIPMENT),K078,5,Industrial Products & Services,5.5,Industrial Products Install / Maintenance / Repair
{216EC213-9C43-484D-8228-7E3B57F0ACB3},K079 (MODIFICATION OF EQUIPMENT- CLEANING EQUIPMENT AND SUPPLIES),K079,5,Industrial Products & Services,5.5,Industrial Products Install / Maintenance / Repair
{8C8F739A-787F-48A8-A606-7E71A92D6447},"K080 (MODIFICATION OF EQUIPMENT- BRUSHES, PAINTS, SEALERS, AND ADHESIVES)",K080,18,Equipment Related Services,18.2,Equipment Modification
{3760E465-6A3F-4B08-A2FA-7E76E32DF508},"K081 (MODIFICATION OF EQUIPMENT- CONTAINERS, PACKAGING, AND PACKING SUPPLIES)",K081,5,Industrial Products & Services,5.5,Industrial Products Install / Maintenance / Repair
{CF7D0BC6-58E8-46A2-8609-7E85EDD04377},"K083 (MODIFICATION OF EQUIPMENT- TEXTILES, LEATHER, FURS, APPAREL AND SHOE FINDINGS, TENTS AND FLAGS)",K083,5,Industrial Products & Services,5.5,Industrial Products Install / Maintenance / Repair
{9FCCCB53-C425-4304-86DE-7EA5CC02CC26},"K084 (MODIFICATION OF EQUIPMENT- CLOTHING, INDIVIDUAL EQUIPMENT, AND INSIGNIA)",K084,15,"Clothing, Textiles & Subsistence S&E",15.2,"Textiles, Clothing & Equipage"
{D220F6D6-8C69-4E83-8B39-7EBADD4F04F7},K085 (MODIFICATION OF EQUIPMENT- TOILETRIES),K085,5,Industrial Products & Services,5.5,Industrial Products Install / Maintenance / Repair
{13F03757-0A11-40B6-8CEF-7EDE104F7EED},K087 (MODIFICATION OF EQUIPMENT- AGRICULTURAL SUPPLIES),K087,5,Industrial Products & Services,5.5,Industrial Products Install / Maintenance / Repair
{49BC8BC1-AE77-454F-B989-7EEA043921DC},K088 (MODIFICATION OF EQUIPMENT- LIVE ANIMALS),K088,3,Security and Protection,3.1,Security Animals & Related Svcs
{5CACF0DE-6CA3-4D97-A675-7F39A8A4CC76},K089 MODIFICATION OF EQUIPMENT- SUBSISTENCE,K089,15,"Clothing, Textiles & Subsistence S&E",15.1,Subsistence
{EFADA983-A340-4542-AFFD-7F6C5171DB57},"K091 MODIFICATION OF EQUIPMENT- FUELS, LUBRICANTS, OILS, AND WAXES",K091,18,Equipment Related Services,18.2,Equipment Modification
{38A40FBB-9C3E-463B-BB57-7F9253C026B3},K093 (MODIFICATION OF EQUIPMENT- NONMETALLIC FABRICATED MATERIALS),K093,5,Industrial Products & Services,5.5,Industrial Products Install / Maintenance / Repair
{5EBA4A39-12AE-4F60-A9F8-7F9A9B6399A0},K094 MODIFICATION OF EQUIPMENT- NONMETALLIC CRUDE MATERIALS,K094,18,Equipment Related Services,18.2,Equipment Modification
{0768C567-AFA7-4DFB-87FB-7F9D5FAA1DF0},"K095 (MODIFICATION OF EQUIPMENT- METAL BARS, SHEETS, AND SHAPES)",K095,5,Industrial Products & Services,5.5,Industrial Products Install / Maintenance / Repair
{661A11F4-9FD3-4121-8E4E-7FAC0B1C623A},"K096 MODIFICATION OF EQUIPMENT- ORES, MINERALS, AND THEIR PRIMARY PRODUCTS",K096,18,Equipment Related Services,18.2,Equipment Modification
{51E6C595-7BF3-4648-BB4D-7FB3BE57C5FF},K099 (MODIFICATION OF EQUIPMENT- MISCELLANEOUS),K099,18,Equipment Related Services,18.2,Equipment Modification
{8A336FF7-9AA8-436F-8980-7FD2A86C9F0B},L010 (TECHNICAL REPRESENTATIVE- WEAPONS),L010,18,Equipment Related Services,18.5,Technical Representative Services
{A131AD62-873C-4041-BDA0-7FDF682DD51E},L011 (TECHNICAL REPRESENTATIVE- NUCLEAR ORDNANCE),L011,18,Equipment Related Services,18.5,Technical Representative Services
{E7F4DA54-BFCA-4AD8-95A9-7FF41A4AD481},L012 (TECHNICAL REPRESENTATIVE- FIRE CONTROL EQUIPMENT),L012,18,Equipment Related Services,18.5,Technical Representative Services
{E7B8141A-C15E-4100-A50F-8009883591E9},L013 (TECHNICAL REPRESENTATIVE- AMMUNITION AND EXPLOSIVES),L013,18,Equipment Related Services,18.5,Technical Representative Services
{7A2A34F5-8468-4213-BFEF-802755D40A03},L014 (TECHNICAL REPRESENTATIVE- GUIDED MISSILES),L014,18,Equipment Related Services,18.5,Technical Representative Services
{B27AA50D-A5EE-423E-A8C5-80297701C6C4},L015 (TECHNICAL REPRESENTATIVE- AIRCRAFT AND AIRFRAME STRUCTURAL COMPONENTS),L015,18,Equipment Related Services,18.5,Technical Representative Services
{8940E531-B21B-467F-BADC-802BAD4DC6FD},L016 (TECHNICAL REPRESENTATIVE- AIRCRAFT COMPONENTS AND ACCESSORIES),L016,18,Equipment Related Services,18.5,Technical Representative Services
{BF9EA174-30D4-4D22-B4D6-80483C43615C},"L017 (TECHNICAL REPRESENTATIVE- AIRCRAFT LAUNCHING, LANDING, AND GROUND HANDLING EQUIPMENT)",L017,18,Equipment Related Services,18.5,Technical Representative Services
{6B4A4776-E977-4A0A-8FDB-8059689D98C7},L018 (TECHNICAL REPRESENTATIVE- SPACE VEHICLES),L018,18,Equipment Related Services,18.5,Technical Representative Services
{BF75C06B-6CEC-4453-AA18-807E132FDBB2},"L019 (TECHNICAL REPRESENTATIVE- SHIPS, SMALL CRAFT, PONTOONS, AND FLOATING DOCKS)",L019,18,Equipment Related Services,18.5,Technical Representative Services
{C5F24B05-F16E-440B-862A-808278444A07},L020 (TECHNICAL REPRESENTATIVE- SHIP AND MARINE EQUIPMENT),L020,18,Equipment Related Services,18.5,Technical Representative Services
{B164FAE0-C9D2-4B87-B68E-8089D9D62739},L022 (TECHNICAL REPRESENTATIVE- RAILWAY EQUIPMENT),L022,18,Equipment Related Services,18.5,Technical Representative Services
{3C9201BE-5388-4AD2-965E-808D4DC7F116},"L023 (TECHNICAL REPRESENTATIVE- GROUND EFFECT VEHICLES, MOTOR VEHICLES, TRAILERS, AND CYCLES)",L023,7,Transportation and Logistics Services,7.5,Motor Vehicles
{3690DB12-91B4-4C2F-B55E-809249387678},L024 (TECHNICAL REPRESENTATIVE- TRACTORS),L024,18,Equipment Related Services,18.5,Technical Representative Services
{1376EE82-7EAD-43FF-9120-80A42A3DCE25},L025 (TECHNICAL REPRESENTATIVE- VEHICULAR EQUIPMENT COMPONENTS),L025,18,Equipment Related Services,18.5,Technical Representative Services
{AF01E1F6-7176-4C67-95F0-80A563725BB5},L026 (TECHNICAL REPRESENTATIVE- TIRES AND TUBES),L026,18,Equipment Related Services,18.5,Technical Representative Services
{9E2D121B-C60B-435E-8588-80C7CA96E3C3},"L028 (TECHNICAL REPRESENTATIVE- ENGINES, TURBINES, AND COMPONENTS)",L028,18,Equipment Related Services,18.5,Technical Representative Services
{52F9F506-9412-42DD-91CB-80CA70E45FA1},L029 (TECHNICAL REPRESENTATIVE- ENGINE ACCESSORIES),L029,18,Equipment Related Services,18.5,Technical Representative Services
{CC33EBA6-4860-4F31-8E5C-80DCD45E6DAB},L030 (TECHNICAL REPRESENTATIVE- MECHANICAL POWER TRANSMISSION EQUIPMENT),L030,18,Equipment Related Services,18.5,Technical Representative Services
{ADCF8A11-A4D1-420B-A092-8100884CE140},L031 (TECHNICAL REPRESENTATIVE- BEARINGS),L031,18,Equipment Related Services,18.5,Technical Representative Services
{F9400C51-82B7-46C8-A597-810E2F12DAD7},L032 (TECHNICAL REPRESENTATIVE- WOODWORKING MACHINERY AND EQUIPMENT),L032,18,Equipment Related Services,18.5,Technical Representative Services
{9E211656-427B-4734-95D3-810F3FB9BF27},L034 (TECHNICAL REPRESENTATIVE- METALWORKING MACHINERY),L034,18,Equipment Related Services,18.5,Technical Representative Services
{FCEA3C84-931A-44A3-9D24-814A7C0B2E18},L035 (TECHNICAL REPRESENTATIVE- SERVICE AND TRADE EQUIPMENT),L035,18,Equipment Related Services,18.5,Technical Representative Services
{43640D59-83F1-4C68-A596-81AED0CD3845},L036 (TECHNICAL REPRESENTATIVE- SPECIAL INDUSTRY MACHINERY),L036,18,Equipment Related Services,18.5,Technical Representative Services
{6BC4A0ED-83A3-419B-8F0D-81CA13C4F701},L037 TECHNICAL REPRESENTATIVE- AGRICULTURAL MACHINERY AND EQUIPMENT,L037,18,Equipment Related Services,18.5,Technical Representative Services
{4E2D2A9F-50A4-499D-AC5F-81CE7E6732CA},L038 (TECHNICAL REPRESENTATIVE- CONSTRUCTION/MINING/EXCAVATING/HIGHWAY MAINT EQUIP),L038,18,Equipment Related Services,18.5,Technical Representative Services
{71A3B766-5E69-49FD-A259-81E740CD87FE},L039 (TECHNICAL REPRESENTATIVE- MATERIALS HANDLING EQUIPMENT),L039,18,Equipment Related Services,18.5,Technical Representative Services
{A9D39843-7806-4E66-8E61-81F404FA5D25},"L040 (TECHNICAL REPRESENTATIVE- ROPE, CABLE, CHAIN, AND FITTINGS)",L040,18,Equipment Related Services,18.5,Technical Representative Services
{1E43BE0F-2A36-40E6-A55A-820B2BBD7CB8},"L041 (TECHNICAL REPRESENTATIVE- REFRIGERATION, AIR CONDITIONING, AND AIR CIRCULATING EQUIPMENT)",L041,18,Equipment Related Services,18.5,Technical Representative Services
{54036A7C-9D53-4685-BD32-8210DCA9F393},L042 (TECHNICAL REP- FIRE FIGHTING/RESCUE/SAFETY EQUIPMENT; ENVIRON PROTECT EQUIPMENT/MATLS),L042,18,Equipment Related Services,18.5,Technical Representative Services
{EE17C3A1-D578-472F-825C-821B2E76C5F6},L043 (TECHNICAL REPRESENTATIVE- PUMPS AND COMPRESSORS),L043,18,Equipment Related Services,18.5,Technical Representative Services
{070C79A8-048E-4AC4-A75E-825026034B0A},"L044 (TECHNICAL REPRESENTATIVE- FURNACE, STEAM PLANT, AND DRYING EQUIPMENT; NUCLEAR REACTORS)",L044,18,Equipment Related Services,18.5,Technical Representative Services
{5125C9FC-9755-4B3D-90F7-82519446B148},"L045 (TECHNICAL REPRESENTATIVE- PLUMBING, HEATING, AND WASTE DISPOSAL EQUIPMENT)",L045,18,Equipment Related Services,18.5,Technical Representative Services
{FDF5A024-48C8-4B35-A45A-8279181FF0A3},L046 (TECHNICAL REPRESENTATIVE- WATER PURIFICATION AND SEWAGE TREATMENT EQUIPMENT),L046,18,Equipment Related Services,18.5,Technical Representative Services
{491AF7CF-F945-4EF4-8388-829F1585E817},"L047 (TECHNICAL REPRESENTATIVE- PIPE, TUBING, HOSE, AND FITTINGS)",L047,18,Equipment Related Services,18.5,Technical Representative Services
{D58DC8EA-5A12-4863-ADC6-82B2DC00A168},L048 (TECHNICAL REPRESENTATIVE- VALVES),L048,18,Equipment Related Services,18.5,Technical Representative Services
{96388AA3-7CBC-4813-A37C-82B5A1704C6A},L049 (TECHNICAL REPRESENTATIVE- MAINTENANCE AND REPAIR SHOP EQUIPMENT),L049,18,Equipment Related Services,18.5,Technical Representative Services
{2383A290-6C81-4E6A-8012-82C483F1C01C},L051 (TECHNICAL REPRESENTATIVE- HAND TOOLS),L051,18,Equipment Related Services,18.5,Technical Representative Services
{F886D683-6B8B-468D-9C01-82C491757190},L052 (TECHNICAL REPRESENTATIVE- MEASURING TOOLS),L052,18,Equipment Related Services,18.5,Technical Representative Services
{045309CC-C859-44CC-8249-82DB192FE1FA},L053 (TECHNICAL REPRESENTATIVE- HARDWARE AND ABRASIVES),L053,18,Equipment Related Services,18.5,Technical Representative Services
{45CA6561-D24D-44DB-9EFD-82E9F2A44CEE},L054 (TECHNICAL REPRESENTATIVE- PREFABRICATED STRUCTURES AND SCAFFOLDING),L054,18,Equipment Related Services,18.5,Technical Representative Services
{34C6C330-30C0-4B79-8C3F-82F15FAD7833},"L055 (TECHNICAL REPRESENTATIVE- LUMBER, MILLWORK, PLYWOOD, AND VENEER)",L055,18,Equipment Related Services,18.5,Technical Representative Services
{4B3D0808-A3D7-483B-A4E6-8305F390223F},L056 (TECHNICAL REPRESENTATIVE- CONSTRUCTION AND BUILDING MATERIALS),L056,18,Equipment Related Services,18.5,Technical Representative Services
{B4AEED04-E430-46BD-9DA5-835369540E39},"L058 (TECHNICAL REPRESENTATIVE- COMMUNICATION, DETECTION, AND COHERENT RADIATION EQUIPMENT)",L058,19,Electronic & Communication Services,19.1,Equipment Maintenance
{8D90991D-53BB-4C13-9CE8-8355BE3A95E5},L059 (TECHNICAL REPRESENTATIVE- ELECTRICAL AND ELECTRONIC EQUIPMENT COMPONENTS),L059,19,Electronic & Communication Services,19.1,Equipment Maintenance
{D9D80433-F45B-49E9-8655-83686EE9DA70},"L060 (TECHNICAL REPRESENTATIVE- FIBER OPTICS MATERIALS, COMPONENTS, ASSEMBLIES, AND ACCESSORIES)",L060,19,Electronic & Communication Services,19.1,Equipment Maintenance
{EFF16F84-BB30-43F7-A71F-8371B7056EB8},L061 (TECHNICAL REPRESENTATIVE- ELECTRIC WIRE AND POWER DISTRIBUTION EQUIPMENT),L061,19,Electronic & Communication Services,19.1,Equipment Maintenance
{C33EACAB-D137-4C9D-B378-838C796400FA},L062 (TECHNICAL REPRESENTATIVE- LIGHTING FIXTURES AND LAMPS),L062,19,Electronic & Communication Services,19.1,Equipment Maintenance
{1F443FB0-CBCE-4DAF-B259-83931C609ADA},"L063 (TECHNICAL REPRESENTATIVE- ALARM, SIGNAL, AND SECURITY DETECTION SYSTEMS)",L063,3,Security and Protection,3.3,Security Services
{CED8D9FB-E788-4EB6-B719-83A4C7AD4229},"L065 (TECHNICAL REPRESENTATIVE- MEDICAL, DENTAL, AND VETERINARY EQUIPMENT AND SUPPLIES)",L065,10,Medical,10.2,Medical Equipment and Accessories and Supplies
{3A199DC8-3A9B-408A-A026-83AA5F2D061C},L066 (TECHNICAL REPRESENTATIVE- INSTRUMENTS AND LABORATORY EQUIPMENT),L066,18,Equipment Related Services,18.5,Technical Representative Services
{56115496-291E-4D2D-A036-83AE3EB15169},L067 (TECHNICAL REPRESENTATIVE- PHOTOGRAPHIC EQUIPMENT),L067,18,Equipment Related Services,18.5,Technical Representative Services
{346167EC-ABD8-4E6B-87F0-83B0DC4A5785},L068 (TECHNICAL REPRESENTATIVE- CHEMICALS AND CHEMICAL PRODUCTS),L068,18,Equipment Related Services,18.5,Technical Representative Services
{DD7F20CA-3E1C-4699-A477-83BF5E097889},L069 (TECHNICAL REPRESENTATIVE- TRAINING AIDS AND DEVICES),L069,18,Equipment Related Services,18.5,Technical Representative Services
{DDF245B7-4CE9-49DC-AA46-83C6E80D7A50},L070 (TECHNICAL REPRESENTATIVE- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT),L070,1,IT,1.5,IT Outsourcing
{8DD832AF-CB76-4B27-8BFB-83CEAE8AB271},L071 (TECHNICAL REPRESENTATIVE- FURNITURE),L071,6,Office Management,6.3,Furniture
{D4B15340-97E3-4897-985C-83F53A7049B8},L072 (TECHNICAL REPRESENTATIVE- HOUSEHOLD AND COMMERCIAL FURNISHINGS AND APPLIANCES),L072,6,Office Management,6.3,Furniture
{93722F74-EB57-4AF1-84EE-83F5AE14843B},L073 (TECHNICAL REPRESENTATIVE- FOOD PREPARATION AND SERVING EQUIPMENT),L073,18,Equipment Related Services,18.5,Technical Representative Services
{3D282409-18FB-47EA-B4E0-8415BC533FB5},L074 (TECHNICAL REPRESENTATIVE- OFFICE MACHINES/TEXT PROCESSING SYS/VISIBLE RECORD EQUIPMENT),L074,6,Office Management,6.2,Office Management Services
{41CAFE70-79E5-4EE3-98AC-8428C6C69FC2},L075 (TECHNICAL REPRESENTATIVE- OFFICE SUPPLIES AND DEVICES),L075,6,Office Management,6.2,Office Management Services
{ACFDE3B7-3EF5-45B0-B611-842CE59E31B4},"L076 (TECHNICAL REPRESENTATIVE- BOOKS, MAPS, AND OTHER PUBLICATIONS)",L076,6,Office Management,6.2,Office Management Services
{D00D1215-9F1D-4C77-9E68-843C32950477},L077 (TECHNICAL REPRESENTATIVE- MUSICAL INST/PHONOGRAPH/HOME RADIO),L077,18,Equipment Related Services,18.5,Technical Representative Services
{D0B00899-9EDF-4005-9AEA-8441235C69E7},L078 (TECHNICAL REPRESENTATIVE- RECREATIONAL AND ATHLETIC EQUIPMENT),L078,18,Equipment Related Services,18.5,Technical Representative Services
{0ED71CA4-99A1-4FAD-AE90-845FE5C1036A},L079 (TECHNICAL REPRESENTATIVE- CLEANING EQUIPMENT AND SUPPLIES),L079,18,Equipment Related Services,18.5,Technical Representative Services
{1CD203EA-32FF-4663-B9FA-846F5C6B54FD},"L080 (TECHNICAL REPRESENTATIVE- BRUSHES, PAINTS, SEALERS, AND ADHESIVES)",L080,18,Equipment Related Services,18.5,Technical Representative Services
{565894C5-4E41-4DB0-85C0-847656F151E5},"L081 (TECHNICAL REPRESENTATIVE- CONTAINERS, PACKAGING, AND PACKING SUPPLIES)",L081,18,Equipment Related Services,18.5,Technical Representative Services
{84BF0B73-2DBD-4ABB-BC60-8478D8CA8D9E},"L083 TECHNICAL REPRESENTATIVE- TEXTILES, LEATHER, FURS, APPAREL/SHOE FINDINGS, TENTS/FLAGS",L083,15,"Clothing, Textiles & Subsistence S&E",15.2,"Textiles, Clothing & Equipage"
{0AEDABC1-87C4-4C26-A5D0-84AA868843B3},"L084 (TECHNICAL REPRESENTATIVE- CLOTHING, INDIVIDUAL EQUIPMENT, AND INSIGNIA)",L084,18,Equipment Related Services,18.5,Technical Representative Services
